environment	category	alpha_env	alpha_env_se	alpha_env_ci99_low	alpha_env_ci99_high	beta_env_log	beta_env_log_se	n_genomes_used	r_squared	p_value
Mammals	0009058	0.7384355596390096	0.07731146128549982	0.5392812353675621	0.9375898839104572	-3.8809979197046527	0.6097682797793392	197	0.3187295755401567	0.0
Mammals	0009073	0.18297065148201233	0.0586357754461461	0.03192489393273998	0.3340164090312847	0.07875934072741808	0.46367736290927336	190	0.049243506881761046	0.00203157679542465
Mammals	0009086	0.5148654131181879	0.11810702917878176	0.2106217059536461	0.8191091202827296	-2.927777516619567	0.9358717945786499	181	0.09597604577430585	5.5702572456795e-06
Mammals	0009089	0.13363791619326568	0.07929556998504579	-0.0706274720882123	0.33790330447474365	0.7006256782045222	0.6257466601220558	195	0.014503055629401018	0.16395225754219345
Mammals	0009113	0.09598394752268154	0.03604798953269271	0.003124326486465115	0.18884356855889795	-0.07476418628091908	0.28467686687216465	190	0.03634130453839812	0.010959828516842851
Mammals	0009116	0.8163645452880275	0.0930114372702106	0.5767670828799649	1.05596200769609	-5.127414105614998	0.7333620522559048	197	0.2831839656950649	0.0
Mammals	0009152	0.1720659895461829	0.07097629886119472	-0.010768956320254708	0.3549009354126205	-0.5146624355462549	0.559843386668305	196	0.02940358786780195	0.02371895872915797
Mammals	0009228	0.32596403619389985	0.12445837453992152	0.005359263379062007	0.6465688090087377	-1.0719466687252521	0.9811665243788474	197	0.03398145547134568	0.012690775452781633
Mammals	0009249	0.28157890334419744	0.09043965599750306	0.04860634949462955	0.5145514571937653	-1.5945490509412878	0.7128421162660168	198	0.04712612920011239	0.0020889380409725433
Mammals	0009252	0.2607279042685516	0.03796587142021312	0.1629278194900826	0.35852798904702055	0.745646578794017	0.29981013323844163	195	0.19637435107353596	9.14823772291129e-14
Mammals	0009294	0.0530022999640403	0.0390065317146054	-0.04747852573278321	0.1534831256608638	-0.3636108205824189	0.3077418019275502	192	0.009624124009281476	0.3086877947882627
Mammals	0009306	0.43602667616434665	0.05397962537838035	0.29697516118963885	0.5750781911390545	-1.271276872398834	0.42546546606760427	198	0.2497546699983797	0.0
Mammals	0009320	0.008678339776587026	0.01889279640720673	-0.03998950376837752	0.057346183321551565	-0.057433925134668384	0.14924933911650615	188	0.0011331188905604472	0.8743047645952715
Mammals	0009360	0.2064664246845593	0.06340673391667269	0.04313067811521046	0.36980217125390813	-0.8112507862092677	0.4997695965575663	198	0.05132057554420155	0.0011707984901594415
Mammals	0009378	0.08809934432383537	0.016469201525717125	0.04567468119358806	0.13052400745408269	-0.01109294374990144	0.12980965417568413	198	0.12739743360892009	1.2257252324232581e-08
Mammals	0009379	0.0	0.0	0.0	0.0	0.0	0.0	195	0.0	
Mammals	0009380	0.07411652101730683	0.030311102571757596	-0.003964879207540739	0.1521979212421544	0.1501385623123489	0.2392011373897805	196	0.029898007700566276	0.02222955991654718
Mammals	0009381	0.025528623094485278	0.019051333099200957	-0.02354761096905639	0.07460485715802695	-0.19076500623508108	0.1504451893549954	195	0.009217750533290214	0.3188291681410338
Mammals	0009408	0.2931628856816392	0.08534235649275534	0.07332097535630139	0.513004796006977	-1.7782703571936005	0.6741883527804986	184	0.060888396028153546	0.0005463617062082538
Mammals	0009423	0.19923274895246548	0.07861717538761204	-0.003285094846023129	0.4017505927509541	-0.7061858870388044	0.6219079363074003	188	0.033375771585417824	0.016763934639345113
Mammals	0009432	0.8119143019127419	0.08621902394099537	0.5898140962407379	1.034014507584746	-5.5079837082149385	0.6828476423172133	180	0.33252749333207077	0.0
Mammals	0009435	0.6512631696858469	0.08477743571035104	0.4328764952959826	0.8696498440757111	-3.7932012436069176	0.66837729560318	196	0.233242952910221	0.0
Mammals	0009451	0.22267817881208857	0.07142513667018548	0.03868702674969077	0.40666933087448637	-0.32816987042039614	0.5629703587104556	198	0.047247329320649456	0.00205442867439376
Mammals	0009982	0.0965735857302457	0.0653390408146477	-0.07173978340828678	0.26488695486877817	1.1153005878001814	0.5149999700395923	198	0.011023038083128212	0.2488867679788973
Mammals	0010181	1.1153795062937766	0.08024690180949436	0.9086634872325191	1.3220955253550342	-6.32877852957822	0.6329205846116166	197	0.4976710451238021	0.0
Mammals	0015031	0.12517963790504757	0.1160982164567841	-0.17388936768762828	0.4242486434977234	0.37764179023767963	0.9150819670969225	198	0.005896466453929605	0.4770613247362636
Mammals	0015035	0.4663198860176855	0.1191780573870823	0.1593172101885615	0.7733225618468095	-2.646167317709806	0.9393571625551745	198	0.0724528064495904	5.849025188831014e-05
Mammals	0015074	0.7859007916513363	0.1967470323439678	0.2790804363332753	1.2927211469693973	-4.70549781030548	1.5547156687635402	183	0.08101216857276528	3.87728935993259e-05
Mammals	0015078	-0.029049686272241023	0.1127452718523528	-0.31948150656390184	0.2613821340194198	1.2786912295371253	0.8887657940898853	196	0.0003420864680985236	1.04138293041982
Mammals	0015136	0.010934047812674489	0.010259443948332414	-0.015494279798229812	0.037362375423578786	-0.08256467516728705	0.08086622371828973	196	0.005820727466619213	0.4852488496504628
Mammals	0015297	0.7206974507105408	0.14790640287515444	0.33969055690414296	1.1017043445169388	-4.563021089001248	1.166922271896248	193	0.11056391297798474	2.7263308011171716e-07
Mammals	0015450	0.0360460343075939	0.06031103039842255	-0.11931517999874258	0.19140724861393038	0.8824923138518579	0.4753693727515126	198	0.0018191756653528346	0.7965974271974154
Mammals	0015562	0.5365321111949926	0.1291630739470316	0.20380803270743914	0.8692561896825459	-2.9480375499083635	1.0186289578700425	196	0.08167849364585567	1.695636359611008e-05
Mammals	0015739	0.010934047812674489	0.010259443948332414	-0.015494279798229812	0.037362375423578786	-0.08256467516728705	0.08086622371828973	196	0.005820727466619213	0.4852488496504628
Mammals	0015934	0.06776174316899804	0.011451143083126373	0.0382635985868645	0.09725988775113158	1.5358118220942116	0.0902574979859071	198	0.15157537479046468	2.0828139213335817e-10
Mammals	0015935	0.007603063701716769	0.0044830518708638524	-0.0039452779176285145	0.019151405321062052	1.7350033331366812	0.03533525363083142	198	0.01446261294293305	0.16023870226778314
Mammals	0015937	0.13406995780326067	0.044959400021239285	0.01825454334854827	0.24988537225797308	0.19823032980295596	0.3543683741795242	198	0.04340062204992412	0.003478632557630812
Mammals	0015949	0.1204409146145871	0.05556582679415426	-0.02269665520715429	0.2635784844363285	-0.3289911340718368	0.43792661209127853	197	0.02352655584115404	0.05023847605006493
Mammals	0015986	0.1440788960117051	0.0363465665452969	0.05045014059102028	0.23770765143238992	0.8117481648305946	0.286489579110683	189	0.07751597403610311	4.523911202714004e-05
Mammals	0016020	0.9472431666821914	0.05534106616738443	0.8046845802350091	1.0898017531293738	-2.46537268400842	0.43619629340767435	198	0.5991600489540903	0.0
Mammals	0016149	0.08733654180515077	0.08148324767227774	-0.1225643041986367	0.29723738780893827	-0.12945476037001946	0.6422480279285683	198	0.005827216058570617	0.4812506019074032
Mammals	0016226	0.43767949629864783	0.12326360279892612	0.12015245548861414	0.7552065371086816	-1.8517193284540916	0.9724593311239709	194	0.06161980155910607	0.0003267101394848204
Mammals	0016301	1.1287268253946028	0.15125889453723632	0.739083913066682	1.5183697377225236	-7.375963138286463	1.1940392042886445	194	0.22482089733542	4.440892098500626e-16
Mammals	0016310	1.1298094735022257	0.1464350711365552	0.7525927302544595	1.507026216749992	-6.973686332001836	1.1538607226021453	197	0.2338755946951191	0.0
Mammals	0016434	0.041130609739008825	0.014129901876388792	0.004731982505431297	0.07752923697258635	-0.31688131643670386	0.11137137846338377	198	0.04143958728770736	0.00454256649159035
Mammals	0016462	0.11236912576073403	0.06480704234112822	-0.05457381531001225	0.2793120668314803	-0.715987990129569	0.5111438597700938	197	0.015183445325555489	0.14749718454754301
Mammals	0016491	1.6975505473093107	0.0891830781708853	1.46781493794111	1.9272861566775112	-9.778303411770318	0.702937815024492	198	0.6489406539031853	0.0
Mammals	0016616	1.4733863772187794	0.1171912445560304	1.1715017312424452	1.7752710231951137	-10.516867808562314	0.9242644825727735	190	0.4567535977391317	0.0
Mammals	0016620	0.43849251957166185	0.06178598098504467	0.2793318325541868	0.5976532065891369	-2.2056323428859477	0.48699488023447496	198	0.2044383074445365	1.199040866595169e-14
Mammals	0016740	0.7176803515102672	0.07382140855779964	0.5275164030653753	0.9078442999551591	-3.5213168438741342	0.5818576875561424	198	0.3253343829524098	0.0
Mammals	0016746	1.5448884092629496	0.12687353230456572	1.2180621900463882	1.871714628479511	-9.669339407063724	1.0002611625239866	197	0.43193341304318345	0.0
Mammals	0016747	1.5898295653145809	0.12272282420168562	1.2736955701710386	1.905963560458123	-10.799162357922297	0.9690172675669609	194	0.46640372852798795	0.0
Mammals	0016757	1.0640302634023082	0.11481729286663354	0.7682609169778603	1.3597996098267562	-5.862577309356766	0.9066302939554011	195	0.3079467173413287	0.0
Mammals	0016779	1.0504892689348129	0.11137635436361858	0.7635837800941314	1.3373947577754943	-7.2243611023611916	0.8786625139292581	196	0.3143919525096486	0.0
Mammals	0016783	0.7577200905831876	0.10375787371171956	0.490439807901798	1.0250003732645772	-5.232007728753028	0.8185277706359799	192	0.21916892060435644	1.7763568394002505e-15
Mammals	0016787	1.2169628250720133	0.07438329237218318	1.0253514639212693	1.4085741862227572	-5.921030749357788	0.5862864355751733	198	0.5772878902573884	0.0
Mammals	0016788	0.9252335315067349	0.11548253835111263	0.6277505127142688	1.222716550299201	-6.317682358246411	0.9126816545155156	179	0.26613994716314315	0.0
Mammals	0016853	1.1348456649134708	0.11704364856563675	0.8333412262083906	1.436350103618551	-7.683918304221075	0.9233078547086235	196	0.3264142266692335	0.0
Mammals	0016874	0.799758251634308	0.08993347547365908	0.5680896188141622	1.0314268844544539	-4.98987229947925	0.7088524195798691	198	0.2874838001096651	0.0
Mammals	0016879	0.17808353969794816	0.06612832754559418	0.007736967940497552	0.34843011145539876	-1.2195319410284446	0.5211907791936828	197	0.035857427512342666	0.009883162745049301
Mammals	0016887	0.8822818599577987	0.06917072092306926	0.7040980828599723	1.0604656370556251	-2.8963702969292004	0.5452011348628757	198	0.45357241840273654	0.0
Mammals	0016987	1.828168745459845	0.11561148142628296	1.5303535693057402	2.12598392161395	-12.731683998718175	0.9112455390900224	198	0.560589515611446	0.0
Mammals	0017148	0.05192619174962354	0.08054869547513299	-0.15556724779431905	0.25941963129356616	-0.23858548315949163	0.6352714788253604	188	0.002229326681027488	0.7675380475443645
Mammals	0017150	0.2882042364670523	0.09480107566948459	0.043996665542459984	0.5324118073916446	-1.9591794159350782	0.7487663246436599	186	0.04782690456480054	0.0027843205978121954
Mammals	0018364	0.2808276364396501	0.06600553038849438	0.11079739015888856	0.4508578827204116	-1.9982665493638265	0.521241262132919	185	0.090012604151399	9.890938333256827e-06
Mammals	0019264	0.1480897731284094	0.03758633270443906	0.05126738008177438	0.2449121661750444	-1.1200514214716182	0.29639131421829146	187	0.0774149623281446	5.105636783042655e-05
Mammals	0019277	0.10389135977250645	0.07247583825147007	-0.08280639956328044	0.2905891191082933	-0.624049464512369	0.5713809003649714	184	0.011164137778434391	0.2703238020330785
Mammals	0019430	0.20185412175664322	0.04761993622974593	0.0791851660288177	0.32452307748446874	-1.5054200008208751	0.37571129129865627	186	0.08896419391291965	1.0770190403075475e-05
Mammals	0019843	0.007927271382412665	0.01639187843272954	-0.03429820746029863	0.05015275022512396	1.043122072601568	0.1292001963373767	198	0.001191834673036185	0.8616625349751208
Mammals	0022625	-0.006361082348803337	0.007080077086496501	-0.024599360923618325	0.01187719622601165	1.6559410924561389	0.055804912988656676	198	0.004101522142834657	1.4018329942016274
Mammals	0022627	-0.08585164522137446	0.037525793707915055	-0.18251808981296364	0.01081479937021472	1.6599736861300283	0.29577695653829866	198	0.02600974014594304	1.964281862985495
Mammals	0022857	1.4333102359748657	0.07359457397781578	1.2437306134080122	1.6228898585417193	-7.533230785108249	0.5800697855539226	198	0.6593112752088057	0.0
Mammals	0030170	1.1798743268558611	0.0671417049233281	1.006917294973368	1.3528313587383543	-6.645777697848967	0.529208503718491	198	0.6117326019067442	0.0
Mammals	0030261	0.4429897611690441	0.09106962751206214	0.20839440069797202	0.6775851216401162	-2.9354227066191636	0.7176105127284856	193	0.11022657649266576	2.8713630451093763e-07
Mammals	0030488	0.11433681564416431	0.07304024052454182	-0.07381484394705543	0.302488475235384	-0.74849433160156	0.5772096543116833	188	0.01300321045992947	0.21013356478361445
Mammals	0030955	0.24486775768922775	0.054248747840287326	0.1051229832526476	0.3846125321258079	-1.8716049983584047	0.4295084473248429	179	0.10322694110444419	2.327503450860746e-06
Mammals	0030976	1.1413602455364227	0.10274108810009243	0.8766992025905846	1.4060212884822607	-7.768973020587249	0.8104313976928698	193	0.39251669934768085	0.0
Mammals	0031167	0.2579316041132729	0.06227628349965453	0.09750789781816285	0.41835531040838303	-1.2126684651356916	0.49085942702282953	198	0.08047674287891737	1.8083081261277556e-05
Mammals	0032259	0.7687471284337726	0.14657863828540085	0.39116055621058	1.1463337006569652	-4.246120917262669	1.156240236344725	191	0.12704452056521776	2.4840480339349824e-08
Mammals	0032784	0.343459779590806	0.06531011945023102	0.17522091188701086	0.5116986472946011	-1.9129302795581278	0.514772012885303	198	0.12365454528169462	2.257516884540678e-08
Mammals	0033862	0.0	0.0	0.0	0.0	0.0	0.0	196	0.0	
Mammals	0036211	0.3123700539071277	0.08409361460214713	0.09574490269199668	0.5289952051222587	-0.9570147481474622	0.6628228461982254	198	0.06576754403731544	0.00015316252690134036
Mammals	0042026	0.41493626468674666	0.06893928809757659	0.23734865854738937	0.5925238708261039	-2.6336974368154884	0.5437625918224884	196	0.15735242574401442	9.638645437348714e-11
Mammals	0042254	-0.22669278084343245	0.11367970751737831	-0.519531707408199	0.06614614572133412	2.9763210585576996	0.8960193666086821	198	0.01988521783461039	1.920465792052776
Mammals	0042450	0.19489561771291086	0.07308352698937637	0.006632452188277321	0.3831587832375444	-0.9176883187511564	0.5783079668994313	183	0.03780503603823915	0.010809147023225218
Mammals	0042586	0.34130854290377716	0.07399148336099273	0.15070648176585988	0.5319106040416944	-2.431850431190712	0.5833156901831299	197	0.09838264632815408	1.3093274935371824e-06
Mammals	0042626	1.267609935220463	0.10447513133309977	0.998481996906398	1.536737873534528	-5.940224431781245	0.8234692281305563	198	0.4289256398624539	0.0
Mammals	0043022	0.03814076535223774	0.05870060875927952	-0.11307200281166632	0.1893535335161418	1.1522909773409715	0.4626760873042637	198	0.0021493298923452864	0.7643223736889397
Mammals	0043190	1.2353801374358515	0.12507321799700635	0.9131915278755631	1.55756874699614	-7.4455899839790565	0.9860994468805522	197	0.3334704614274381	0.0
Mammals	0043565	2.02380692662489	0.14408362034093386	1.6526475206266444	2.394966332623136	-14.48820227644021	1.1399231553001181	182	0.5229156252542282	0.0
Mammals	0043952	0.011489896999259527	0.05002974194541281	-0.11738671825212389	0.14036651225064295	1.0997461959471575	0.394332626890967	198	0.00026903130576250156	0.9669794058671033
Mammals	0046118	0.02288511850468761	0.011050526680285033	-0.005581038223726634	0.05135127523310186	-0.17702712956176334	0.08729765116792815	192	0.0220745830514657	0.06519557456884195
Mammals	0046872	0.9222602306324122	0.0770650115937069	0.7237407607670232	1.1207797004978013	-3.042685843702448	0.6074236500417455	198	0.42219758697040133	0.0
Mammals	0046933	0.19410276100604484	0.03441148555657326	0.10545877421231213	0.28274674779977754	0.07830280361708741	0.2712369544284142	189	0.14540385063684047	1.5968897315588038e-09
Mammals	0046983	0.7217187306767935	0.10514214336155293	0.45087256937743314	0.9925648919761538	-5.015254697355384	0.8305049662382352	188	0.20211912604577087	9.392486788328824e-14
Mammals	0047429	0.0945505677190485	0.08318154752987833	-0.11972509871791807	0.30882623415601507	-0.5017097183290752	0.6561438472359155	183	0.007087720724465174	0.43931655241968537
Mammals	0048501	0.0	0.0	0.0	0.0	0.0	0.0	193	0.0	
Mammals	0050511	-0.0005124910236339961	0.0117719016920472	-0.030836909782347585	0.02981192773507959	0.007823775031265103	0.09278651814159761	183	1.0471192662953044e-05	1.001205861458889
Mammals	0050660	1.252240616177504	0.09109174030028876	1.0175882931639602	1.4868929391910477	-7.403132350229903	0.7179818212909281	198	0.49088363797585177	0.0
Mammals	0050661	1.1256220512205897	0.08703959840385068	0.9014080457322703	1.349836056708909	-6.908703032858918	0.6860429845825392	198	0.46041829517124877	0.0
Mammals	0051082	0.4260081559343133	0.1003742909737353	0.16744398238597114	0.6845723294826555	-2.094559547820435	0.7911465518886303	198	0.0841686357126028	1.0464116435127124e-05
Mammals	0051083	0.005507688351065466	0.014912812866989306	-0.03290771759429899	0.04392309429642992	-0.036058647386327025	0.11760822363063285	189	0.000728888847606024	0.9168274626745985
Mammals	0051287	0.9131316096980696	0.06865381123049277	0.7362793919683203	1.089983827427819	-4.841615821115206	0.5411268712546106	198	0.47439543881501467	0.0
Mammals	0051301	0.500337664503339	0.06600307036831785	0.3303137552345523	0.6703615737721258	-1.7719321502015992	0.5202338271024108	198	0.22671555546679822	0.0
Mammals	0051536	0.8174222394986803	0.11400065540371981	0.5237565511786981	1.1110879278186625	-4.337021316047972	0.8987062920569101	197	0.20864764610255104	6.217248937900877e-15
Mammals	0051539	0.7964555185076253	0.0958380681247005	0.5495766550183968	1.043334381996854	-3.687014329570894	0.7558906915750446	197	0.26154053152797696	0.0
Mammals	0051989	0.03470818104122607	0.02995790737294484	-0.042463388351479836	0.11187975043393197	-0.2487234895296231	0.2367971605457837	191	0.00705188969345405	0.42548850447903175
Mammals	0052381	-0.005235494571732825	0.03402873778148934	-0.09289352309684937	0.08242253395338373	0.07995961786570162	0.26839028204958626	197	0.00012137700553327413	1.0149566951191917
Mammals	0052906	0.0	0.0	0.0	0.0	0.0	0.0	198	0.0	
Mammals	0055052	1.296430871950671	0.10648204631743932	1.0221331206369473	1.5707286232643947	-7.397250580546983	0.8392876598663215	198	0.4306188096895196	0.0
Mammals	0055085	1.3202722987482234	0.06637616078032507	1.149287308578106	1.4912572889183409	-6.240408286118468	0.5231745123131234	198	0.6687187748826415	0.0
Mammals	0061710	0.1966256722456399	0.0724978538528764	0.009871200720630302	0.3833801437706495	-1.2955663369582355	0.5736993703159181	182	0.0392611475276714	0.009252604718014368
Mammals	0070006	0.7669115351014993	0.09323193971014704	0.5267460584081606	1.0070770117948382	-4.857164287987236	0.7353795441238042	194	0.26058442999178655	0.0
Mammals	0070403	1.8907248131377672	0.1581432293395937	1.4833478543589738	2.298101771916561	-13.261861963595974	1.2516165301519024	182	0.44262186541094883	0.0
Mammals	0071555	0.3683149650501453	0.17234300150698473	-0.07564060683184737	0.812270536932138	-1.334834725463229	1.360413045562583	194	0.02323487507248534	0.054607766234850974
Mammals	0071949	1.2724458831036065	0.13023482634899394	0.9369609704285982	1.6079307957786149	-8.598047671166512	1.0274515055151687	196	0.3297879958998239	0.0
Mammals	0071951	0.005614262257183641	0.031603146990443344	-0.07579544439019842	0.08702396890456571	-0.00920204976504417	0.24909486809586726	198	0.00016098993884039459	0.9801093297170702
Mammals	0140359	1.3503997476722815	0.10868598745380542	1.0704246439912788	1.6303748513532843	-6.551286532696033	0.8566590446470896	198	0.4405997067102184	0.0
Mammals	0140662	0.40398497305602254	0.09756875923736581	0.15264784926056818	0.6553220968514769	-2.686306752532137	0.7695791887018254	196	0.08119520468160712	1.8199317982414698e-05
Food production	0000015	-0.026179767221866507	0.055688991234878145	-0.16963460864291263	0.11727507419917961	0.2589650056580635	0.4480115718245268	94	0.002396420525620613	1.1312441596412584
Food production	0000049	0.21092883554907715	0.08925477615393823	-0.018991467823467723	0.44084913892162203	-0.8141375327258117	0.7164982067172488	103	0.052397870152870896	0.02856979617643529
Food production	0000155	1.207121139372656	0.18834435305327055	0.721946085907431	1.692296192837881	-7.454551761933118	1.5121576130926113	102	0.2911661825178383	4.39603908830577e-12
Food production	0000156	1.2608573219191204	0.18811775491484403	0.7762659852584821	1.7454486585797586	-7.941975619952452	1.5112721052015496	102	0.30998015777561794	3.7969627442180354e-13
Food production	0000160	2.01406472680666	0.11593770491883089	1.7154091989357516	2.3127202546775685	-13.308699783112727	0.9306970589673099	103	0.7492457888852688	0.0
Food production	0000166	0.47064217114926865	0.06769815798636718	0.2962517161763868	0.6450326261221505	-0.6184877496444452	0.5434511281685943	103	0.32365125145932605	4.3520742565306136e-14
Food production	0000179	0.0	0.0	0.0	0.0	0.0	0.0	102	0.0	
Food production	0000271	0.6582838049431429	0.18418120031737517	0.1838330329255844	1.1327345769607013	-4.031311822824948	1.4785259167624603	103	0.1122772391394653	0.00029387785137946487
Food production	0000287	0.5299558740345335	0.08235484849269493	0.3178097843173513	0.7421019637517157	-1.5751344360896535	0.6611086129185597	103	0.29077816875634754	3.5567104816891515e-12
Food production	0000311	0.0	0.0	0.0	0.0	0.0	0.0	103	0.0	
Food production	0000314	-0.0005061732025410889	0.04009283391984435	-0.10378531338006014	0.10277296697497795	1.0542897145997399	0.3218476908869986	103	1.5781298313699565e-06	1.0001014665461474
Food production	0000315	-0.00012061558640927025	0.011482249061322997	-0.02969888916837731	0.029457657995558773	1.105165707929022	0.09217446075187694	103	1.0925242630577259e-06	1.0000702453868202
Food production	0000910	0.4499480447902348	0.10718963318186041	0.1738275497137624	0.7260685398667073	-2.7588164144655285	0.8604713748990112	103	0.14854542425379724	1.3435864151478683e-05
Food production	0001522	0.3105918332738412	0.09286280258604555	0.07137725381218785	0.5498064127354946	-0.6316862656448732	0.7454618608743633	103	0.09971389169679723	0.0008074865045739621
Food production	0002949	0.002693621707809516	0.025873335085649304	-0.0639560894728231	0.06934333288844212	1.0763713938674784	0.2076997891820295	103	0.0001073001686000552	0.9931237596086966
Food production	0003676	0.29083148520403457	0.08539609625930013	0.07085114124007744	0.5108118291679917	0.6735489560139394	0.6855224164689405	103	0.10300864826357303	0.0006211617225084787
Food production	0003677	0.81721283179244	0.06719882890136082	0.6441086485425345	0.9903170150423455	-1.485248869273903	0.5394427332189305	103	0.5942027577164999	0.0
Food production	0003678	0.13363129354337006	0.06962812883242182	-0.04573076632894857	0.3129933534156887	0.9048704072861513	0.5589440878711627	103	0.03518593909695278	0.09585539372402385
Food production	0003684	0.18487610670707408	0.08621084760358803	-0.03720303671976871	0.40695525013391687	-0.12446618842433677	0.6920628830104276	103	0.043549087130480224	0.05352313385620344
Food production	0003688	0.0	0.0	0.0	0.0	0.0	0.0	103	0.0	
Food production	0003697	0.025414297036899642	0.09469632152856623	-0.21852342722068696	0.26935202129448627	1.1718628185383868	0.7601805469873889	103	0.000712621650895251	0.9551821264412514
Food production	0003700	1.2233376257256556	0.09781441534109737	0.9713676918069888	1.4753075596443224	-5.5052146328244635	0.7852112368991705	103	0.6076421612626743	0.0
Food production	0003723	0.2618293760627119	0.038336516667940954	0.163074509126096	0.3605842429993278	1.3946534164552786	0.3077487460950136	103	0.3159298736948155	1.270095140171179e-13
Food production	0003725	0.41855877585583673	0.0837810241896106	0.20273885754339982	0.6343786941682736	-3.151095721173216	0.672557326066878	103	0.19814972821253474	1.257226234230302e-07
Food production	0003735	0.016134730261947724	0.006655799270639743	-0.0010106086592202544	0.0332800691831157	3.86539445170223	0.053429838123827164	103	0.05498453169982964	0.02372721271801259
Food production	0003743	0.135216272408583	0.025143989797720447	0.07044535468965513	0.19998719012751087	0.053254867315012167	0.20184492501232484	103	0.22259503423398364	1.010058259254265e-08
Food production	0003746	0.1381126562001888	0.05400766491723794	-0.0010110886266161412	0.27723640102699376	0.40917713953892343	0.4335498527882381	103	0.060811740783305646	0.015556350967090182
Food production	0003755	0.6570883354844466	0.1388347220139491	0.29945009157651364	1.0147265793923794	-3.945961780560265	1.11450427237101	103	0.1815246321700409	6.409005814944635e-07
Food production	0003824	1.7181166001482382	0.12891763958002578	1.3860247605900917	2.0502084397063847	-10.676513504583346	1.034894283012926	103	0.637493096072614	0.0
Food production	0003883	0.0	0.0	0.0	0.0	0.0	0.0	100	0.0	
Food production	0003887	0.13229116675446317	0.06053605259716774	-0.023649704735840937	0.2882320382447673	1.0003014853546621	0.48595688652901214	103	0.04514895977861799	0.04782148509833961
Food production	0003899	-0.20650740754190564	0.06259399937165354	-0.3677495499232851	-0.04526526516052612	3.408356428193424	0.5024771808704098	103	0.0972828300461358	1.999021261599181
Food production	0003911	0.22770709185612176	0.059039380135265516	0.07562164862767778	0.37979253508456573	-1.7529309711964953	0.47430168591586097	102	0.12949183476706916	7.71319468646503e-05
Food production	0003916	-0.006078533183757266	0.14777752816932044	-0.38675344574792675	0.3745963793804122	0.5283434837835634	1.1862931989634926	103	1.675143972590387e-05	1.0010765322383823
Food production	0003918	0.03205629721982215	0.06507644434946754	-0.13558062342440624	0.19969321786405053	1.0372697206722987	0.5224051606550467	103	0.00239671050368806	0.8568646088548912
Food production	0003922	0.0	0.0	0.0	0.0	0.0	0.0	101	0.0	
Food production	0003924	0.16883498859495713	0.046998374553959985	0.04776717574395621	0.28990280144595804	1.340636575499732	0.3772823431707423	103	0.11329645022277857	0.00027040188194660253
Food production	0003937	0.06403146014993766	0.030229303913417882	-0.013839226731026805	0.14190214703090212	-0.5008109631208761	0.2433808075538134	97	0.04509883617074073	0.057478468835231
Food production	0003938	-0.048885633146637096	0.08182878650735691	-0.25967658718958847	0.1619053208963143	0.4900205475939232	0.6579404381211584	95	0.003822995887114433	1.2032477825218875
Food production	0004018	-0.03189042189641933	0.027483000421387287	-0.10268663098191298	0.03890578718907432	0.2692263271840151	0.22062147669466234	103	0.013155865683857737	1.5756431963290654
Food production	0004019	0.09482226380319218	0.040562539993509346	-0.009666839220087889	0.19931136682647227	-0.7359351547327558	0.325536629156901	102	0.05181589738351744	0.030839210003689388
Food production	0004045	-0.11592877062850027	0.08365249221201979	-0.3314175905666632	0.0995600493096627	1.5636693535778088	0.6704135593644953	101	0.01903027662924328	1.705553364959789
Food production	0004073	-0.03471462417228084	0.036841690458131196	-0.12961881879242682	0.06018957044786512	0.3002828720091221	0.2966338194408395	99	0.009070202657301407	1.4317711199649135
Food production	0004088	-0.29147989410497305	0.1023436723874096	-0.5551171941749402	-0.027842594035005885	2.5734333094885162	0.8211854495621128	101	0.07572853632416798	1.994280480158012
Food production	0004107	0.0	0.0	0.0	0.0	0.0	0.0	86	0.0	
Food production	0004140	0.037376060834452385	0.019304143388844477	-0.012351412535210986	0.08710353420411576	-0.2930334264297935	0.15496519868544217	103	0.035787977436988916	0.09194858970593689
Food production	0004190	0.6815767601649357	0.12333187099173068	0.3638738604902375	0.999279659839634	-4.7145147989795895	0.9918760553301333	100	0.23759553004478984	3.5982798962663765e-09
Food production	0004222	0.600471778652495	0.13132455679750812	0.26217972034211406	0.9387638369628759	-2.8663065454988095	1.0542159590548739	103	0.17150010762522627	1.6580663784182548e-06
Food production	0004252	0.7126354280560189	0.08152828413422746	0.5026185681262489	0.9226522879857888	-3.6242981391155094	0.6544733166789848	103	0.4306791963105989	0.0
Food production	0004326	-0.34549453316425044	0.08124467269548188	-0.5547808100278118	-0.1362082563006891	2.9173322370544517	0.6521966084060825	103	0.15185862078337264	1.99998999655396
Food production	0004332	0.016448544853671223	0.1153012569288027	-0.28056749299492456	0.31346458270226696	0.07319719857615473	0.9288967065447966	93	0.00022358794138743754	0.9871276834924978
Food production	0004356	0.8880741747598476	0.15325303557766629	0.49329435511177927	1.282853994407916	-6.682870158351546	1.2296528654755718	99	0.2571601938107947	5.197500207998473e-10
Food production	0004360	0.01945553583082026	0.027740265579676644	-0.052003388302426776	0.09091445996406729	-0.14243049349811782	0.22266660411563494	102	0.004894791114985253	0.731143991952218
Food production	0004372	0.5247783993656097	0.07484381434832738	0.33198073360431835	0.717576065126901	-4.096328600100194	0.6011925297145297	97	0.3410245815547863	2.55351295663786e-14
